,code
18748,1413601
18749,1169301
18750,1453001
18751,1114601
18752,1219401
18753,1230201
18754,1224802
18755,1242001
18756,1223702
18757,1222201
18758,1230702
18759,1284301
18760,1209901
18761,1208601
18762,1279801
18763,1230301
18764,1288501
18765,1303101
18766,1282201
18767,1540701
18768,1216302
18769,1274606
18770,1208701
18771,1207601
18772,1356206
18773,1502101
18774,1562202
18775,1571101
18776,1523201
18777,1569001
18778,1334901
18779,1369201
18780,1338701
18781,7275301
18782,7310902
18783,7340006
18784,7344306
18785,7344901
18786,7345101
18787,7359101
18788,7359801
18789,7380206
18790,7392902
18791,7400401
18792,7402706
18793,7407101
18794,7407706
18795,7440701
18796,7480801
18797,7603601
18798,7610301
18799,7617506
18800,7630206
18801,7638501
18802,7644306
18803,7648002
18804,7669702
18805,7670401
18806,7671301
18807,7707506
18808,7720801
18809,7721601
18810,7733601
18811,7755305
18812,7764002
18813,7771701
18814,7783101
18815,7791001
18816,7796804
18817,7800901
18818,7806101
18819,7811601
18820,7813601
18821,7838506
18822,7852802
18823,7850001
18824,7864502
18825,7876002
18826,7909805
18827,7910201
18828,10099804
18829,10112701
18830,10017701
18831,10061301
18832,10125901
18833,10132001
18834,9476802
18835,10169601
18836,10186101
18837,10192201
18838,10211501
18839,10219401
18840,10230601
18841,10259901
18842,10265901
18843,10275901
18844,10277201
18845,10289002
18846,10297101
18847,10306902
18848,10307105
18849,10314601
18850,5849806
18851,10379006
18852,10381601
18853,10391006
18854,10400601
18855,10260008
18856,10421101
18857,10435101
18858,10442001
18859,10452601
18860,10465401
18861,10467102
18862,10478901
18863,10485902
18864,10491301
18865,10493301
18866,10515401
18867,10569001
18868,10570306
18869,10572301
18870,10553506
18871,10580601
18872,10590601
18873,10594501
18874,9565501
18875,9523601
18876,9596201
18877,9659502
18878,9689106
18879,9678806
18880,9689301
18881,9701001
18882,9746001
18883,9725301
18884,9749101
18885,9777201
18886,9753001
18887,9747601
18888,9782806
18889,9795501
18890,9768106
18891,9724301
18892,9804306
18893,9791601
18894,9787101
18895,9735701
18896,9766201
18897,9768401
18898,9772506
18899,9858902
18900,9896001
18901,9819801
18902,9895701
18903,9896201
18904,9931001
18905,9955601
18906,9955801
18907,9929001
18908,9962001
18909,9998601
18910,9925601
18911,9928901
18912,5384308
18913,5389901
18914,5406701
18915,5426302
18916,5440101
18917,5469601
18918,5478001
18919,5480206
18920,5496501
18921,5704901
18922,5848501
18923,5849801
18924,5867601
18925,5972301
18926,6395901
18927,6565406
18928,6882006
18929,6903301
18930,6923901
18931,6933402
18932,6942601
18933,6966501
18934,6979501
18935,6992708
18936,7263301
18937,7264406
18938,11051501
18939,11057101
18940,11067401
18941,11071501
18942,11077001
18943,11082601
18944,11098001
18945,11101501
18946,11116001
18947,11140801
18948,11141001
18949,11166701
18950,11167901
18951,11186901
18952,11187506
18953,11187701
18954,11192901
18955,11201406
18956,5469606
18957,11208801
18958,11208901
18959,11238101
18960,11256906
18961,11266506
18962,11268106
18963,11245306
18964,11282506
18965,5591501
18966,5525401
18967,5522601
18968,5660101
18969,11339506
18970,11340501
18971,5660501
18972,5656201
18973,5695301
18974,5705701
18975,5667001
18976,5670601
18977,11356201
18978,11363901
18979,11395502
18980,11386901
18981,11414901
18982,11422502
18983,5905001
18984,5841101
18985,5985306
18986,5991401
18987,5936201
18988,5985801
18989,5959501
18990,5975801
18991,5985206
18992,5920401
18993,5920406
18994,5942402
18995,5988301
18996,5987006
18997,6296601
18998,6370701
18999,6569501
19000,6693501
19001,8043501
19002,8010601
19003,8000601
19004,8015001
19005,8049601
19006,8012501
19007,8044101
19008,8055001
19009,8041206
19010,8044301
19011,8017506
19012,8020902
19013,8020901
19014,8015101
19015,8051401
19016,9039506
19017,9099801
19018,9030702
19019,9030701
19020,9040301
19021,9059702
19022,9111501
19023,9151601
19024,9206601
19025,9197801
19026,9141001
19027,9210401
19028,9182901
19029,9206701
19030,9186801
19031,9172901
19032,9120201
19033,9187501
19034,9133502
19035,9217506
19036,9224201
19037,9309201
19038,9223901
19039,9224301
19040,9370006
19041,9348706
19042,9332806
19043,9352401
19044,9398601
19045,9390101
19046,9440601
19047,9476805
19048,9503306
19049,9422101
19050,9459801
19051,9440701
19052,9456001
19053,9468406
19054,9531501
19055,10599202
19056,10606101
19057,10631302
19058,10632601
19059,10644301
19060,10675502
19061,10687408
19062,10689506
19063,10706301
19064,10717501
19065,10715001
19066,10718601
19067,10790901
19068,10800801
19069,10820706
19070,10826606
19071,10829406
19072,10833206
19073,10872001
19074,10876101
19075,10876402
19076,10882304
19077,10888201
19078,10888606
19079,10888801
19080,10890404
19081,10890501
19082,10898801
19083,10901901
19084,10902101
19085,10907301
19086,10907401
19087,10977901
19088,10978601
19089,10979901
19090,10997602
19091,10998701
19092,11015801
19093,11015901
19094,11018201
19095,2150402
19096,11021608
19097,11032501
19098,11037501
19099,11450902
19100,11469201
19101,11470101
19102,11474101
19103,11477304
19104,11504301
19105,11509201
19106,11518301
19107,11519306
19108,1299702
19109,8149401
19110,11534004
19111,11555801
19112,1230303
19113,11598601
19114,11607406
19115,11607401
19116,11658802
19117,11669001
19118,11690301
19119,11699901
19120,11713301
19121,11714901
19122,11733301
19123,11732801
19124,11742701
19125,11748401
19126,11750201
19127,11756101
19128,11758701
19129,11758802
19130,11762502
19131,11774201
19132,11788401
19133,11790401
19134,11799201
19135,11801101
19136,11813102
19137,11838301
19138,11844101
19139,11858201
19140,11863001
19141,11869902
19142,11886706
19143,11893401
19144,11895901
19145,11905201
19146,11915701
19147,11928201
19148,11929206
19149,11941701
19150,11949501
19151,11950201
19152,11962901
19153,11963001
19154,11963501
19155,11970901
19156,11972501
19157,11974601
19158,11925102
19159,11982102
19160,11982201
19161,11983301
19162,11987002
19163,11998101
19164,12009206
19165,12040301
19166,12060201
19167,12061301
19168,12061401
19169,12073001
19170,12073206
19171,12073401
19172,12073606
19173,12077202
19174,12077501
19175,12080706
19176,12081001
19177,12081302
19178,12081402
19179,12098002
19180,12114001
19181,12130501
19182,12132902
19183,12959201
19184,12960202
19185,12967601
19186,12969702
19187,12999902
19188,13000006
19189,13000301
19190,13015901
19191,13017101
19192,13018101
19193,13031804
19194,13035001
19195,13036701
19196,13049101
19197,13055501
19198,13059602
19199,13082401
19200,13087302
19201,13094301
19202,12539601
19203,11597801
19204,12543601
19205,12543702
19206,12563701
19207,12564802
19208,12581901
19209,12596501
19210,12598101
19211,12599601
19212,12607402
19213,12634101
19214,12641701
19215,12652902
19216,12667901
19217,12671802
19218,12671702
19219,12671902
19220,12530601
19221,12591006
19222,12631002
19223,12689202
19224,12694601
19225,12708501
19226,12717506
19227,12735702
19228,316502
19229,12784601
19230,12789801
19231,12787904
19232,12148406
19233,12149506
19234,12150001
19235,12801206
19236,12180001
19237,12805805
19238,12805801
19239,12650301
19240,12201306
19241,12162801
19242,12207901
19243,12224102
19244,12946702
19245,12947001
19246,4984301
19247,4982501
19248,4995202
19249,4994901
19250,4910601
19251,4987701
19252,4952601
19253,4993501
19254,4979001
19255,5030301
19256,5030101
19257,5047201
19258,5064401
19259,5049205
19260,5076201
19261,5064501
19262,5147601
19263,5190001
19264,5181502
19265,5103401
19266,5188501
19267,5173001
19268,5189401
19269,5190401
19270,5190101
19271,5103501
19272,5117901
19273,5184301
19274,5149301
19275,5196401
19276,5236901
19277,5222706
19278,5196101
19279,5270901
19280,5190801
19281,5103901
19282,5251701
19283,5191101
19284,5261301
19285,5260001
19286,5196301
19287,5200901
19288,5193902
19289,5230501
19290,5284901
19291,5261802
19292,5281401
19293,5271602
19294,5259302
19295,5202202
19296,5274501
19297,5195601
19298,5191001
19299,5191401
19300,5195401
19301,5190701
19302,5253301
19303,5191201
19304,5193001
19305,5239201
19306,5192901
19307,5355701
19308,5366801
19309,5500601
19310,5359401
19311,5372602
19312,5349401
19313,5670901
19314,5780802
19315,5673901
19316,5646301
19317,5766101
19318,5744501
19319,5736701
19320,5790401
19321,5713401
19322,5780001
19323,5724301
19324,5762601
19325,5812901
19326,5841201
19327,5842501
19328,5904101
19329,5822801
19330,5875101
19331,5989901
19332,5955402
19333,5954301
19334,5942301
19335,5996001
19336,5933805
19337,5941701
19338,5959001
19339,6073301
19340,6064901
19341,6184001
19342,6186101
19343,6154901
19344,6152701
19345,6156201
19346,6155501
19347,6312201
19348,6287801
19349,6265001
19350,6228906
19351,6251901
19352,6249801
19353,6379301
19354,6326605
19355,6382301
19356,6326405
19357,6366101
19358,6381701
19359,6323202
19360,6337601
19361,6326205
19362,6378901
19363,6446001
19364,6488501
19365,6429101
19366,6572805
19367,6676105
19368,6681901
19369,6615101
19370,6617301
19371,6650701
19372,6670301
19373,6681401
19374,6659901
19375,6662005
19376,6669001
19377,6636101
19378,6661905
19379,6722301
19380,6731001
19381,6729201
19382,6772201
19383,6727402
19384,6726805
19385,6726605
19386,6688607
19387,7075101
19388,7062801
19389,7081401
19390,7568405
19391,7503401
19392,9578002
19393,9587401
19394,9589001
19395,9523605
19396,9575701
19397,9674701
19398,9640401
19399,9714301
19400,9692201
19401,9673501
19402,9676801
19403,9770101
19404,9793002
19405,9764701
19406,9794101
19407,9804201
19408,9801101
19409,9790601
19410,9779701
19411,9740001
19412,9781801
19413,9742001
19414,9802801
19415,9755101
19416,9819701
19417,9864701
19418,9852901
19419,9870302
19420,9845201
19421,9881501
19422,9870602
19423,9819101
19424,9905501
19425,9896501
19426,9855401
19427,9853201
19428,9875501
19429,9820001
19430,9870001
19431,9873501
19432,9862801
19433,9844005
19434,9838801
19435,9921401
19436,9924701
19437,9855701
19438,9855705
19439,9862002
19440,9929901
19441,9928305
19442,9963101
19443,9951501
19444,5379902
19445,5380202
19446,5387801
19447,5389401
19448,5386101
19449,5390401
19450,5390901
19451,5390501
19452,5390301
19453,5415501
19454,5417502
19455,5416301
19456,5701007
19457,5423601
19458,5426507
19459,5401801
19460,3052303
19461,5440802
19462,5453801
19463,5453401
19464,5455701
19465,5456501
19466,5456801
19467,5457001
19468,5457901
19469,5457101
19470,5457201
19471,5458202
19472,5460201
19473,5462701
19474,5464001
19475,5465001
19476,5466001
19477,5471301
19478,5477401
19479,5477001
19480,5477801
19481,5477602
19482,5477702
19483,5479201
19484,5483401
19485,5484501
19486,5488401
19487,5489301
19488,5489601
19489,5490201
19490,5491501
19491,5498101
19492,5499201
19493,5497201
19494,5498201
19495,5494301
19496,5497701
19497,5496701
19498,5495901
19499,5487101
19500,5515901
19501,5578501
19502,5605902
19503,5597402
19504,5728301
19505,5745901
19506,5847703
19507,5848701
19508,5847901
19509,5849701
19510,5849501
19511,5897401
19512,5898101
19513,5915502
19514,5921502
19515,5928901
19516,5929801
19517,6002502
19518,6010701
19519,6018601
19520,6019602
19521,6027902
19522,6246702
19523,6389502
19524,6628402
19525,6773002
19526,6796301
19527,6796701
19528,6803101
19529,6804401
19530,6805301
19531,6805401
19532,6807502
19533,6808501
19534,6809401
19535,6809201
19536,6811301
19537,6393204
19538,6394202
19539,6815202
19540,6396702
19541,6396902
19542,6450502
19543,6816401
19544,6818401
19545,6818002
19546,6817702
19547,6567902
19548,6819001
19549,6821901
19550,6823002
19551,6822802
19552,6823201
19553,6823408
19554,6823602
19555,6826902
19556,6829201
19557,6832102
19558,6832902
19559,6833201
19560,6834401
19561,6839501
19562,6839901
19563,6841301
19564,6842101
19565,6843201
19566,6845801
19567,6847101
19568,6848001
19569,6846101
19570,6846105
19571,6860501
19572,6862401
19573,6864702
19574,6863201
19575,6863801
19576,6851101
19577,6851701
19578,6852301
19579,6852101
19580,6853701
19581,6868502
19582,6900201
19583,6917901
19584,6906301
19585,6908401
19586,6908802
19587,6909801
19588,6919701
19589,6903405
19590,6921902
19591,6924401
19592,6925101
19593,6924801
19594,6931901
19595,6967201
19596,6990701
19597,6992001
19598,6993501
19599,6994702
19600,6995601
19601,6996901
19602,7022302
19603,7068101
19604,7127301
19605,7156701
19606,7156801
19607,7159101
19608,7159301
19609,7159801
19610,7160305
19611,7161701
19612,7270001
19613,7270102
19614,7275001
19615,7318001
19616,7318301
19617,7320101
19618,7320901
19619,7311105
19620,7311901
19621,7315201
19622,7315501
19623,7336701
19624,7357301
19625,7357201
19626,7357501
19627,7357601
19628,7339802
19629,7348301
19630,7363202
19631,7392301
19632,7408001
19633,7419301
19634,7419201
19635,7419801
19636,7413101
19637,7436102
19638,7436702
19639,7610401
19640,7610801
19641,7438701
19642,7612401
19643,7609201
19644,7824801
19645,7824601
19646,7825001
19647,7813201
19648,7813501
19649,7813001
19650,7833102
19651,7834901
19652,7817401
19653,7817501
19654,7817601
19655,7818901
19656,7819101
19657,7819801
19658,7821405
19659,7821901
19660,7822501
19661,7835101
19662,7836101
19663,7838205
19664,7840701
19665,7840901
19666,7840801
19667,7842901
19668,7846401
19669,7852901
19670,7850101
19671,7853202
19672,7856601
19673,7857501
19674,7857301
19675,7858105
19676,7855901
19677,7856801
19678,7858902
19679,7859701
19680,7860301
19681,7859801
19682,7860601
19683,7860201
19684,7861501
19685,7860901
19686,7861001
19687,7865301
19688,7865701
19689,7863201
19690,7862601
19691,7864601
19692,7912701
19693,7967802
19694,7969302
19695,7972602
19696,7972702
19697,7972902
19698,7973701
19699,7974202
19700,7974602
19701,7975001
19702,7975902
19703,7976201
19704,7976502
19705,7976802
19706,7977901
19707,7978601
19708,7978301
19709,7979101
19710,7979501
19711,7962901
19712,7962801
19713,7963401
19714,7963801
19715,7965601
19716,7966201
19717,7966601
19718,7966701
19719,7971601
19720,7967902
19721,7968402
19722,7971701
19723,7968502
19724,7985502
19725,8095802
19726,8117901
19727,8117201
19728,8120201
19729,8120301
19730,8135401
19731,8136001
19732,8136701
19733,8144601
19734,8148601
19735,8147901
19736,8150101
19737,8151101
19738,8151001
19739,8151201
19740,8151301
19741,8161302
19742,8161002
19743,8161601
19744,8161401
19745,8163601
19746,8163501
19747,8162901
19748,8163201
19749,8166001
19750,8166501
19751,8167606
19752,8172501
19753,8173601
19754,8174001
19755,8174401
19756,8174901
19757,8175201
19758,8177901
19759,8151701
19760,8152201
19761,8153201
19762,8155801
19763,8158801
19764,8160102
19765,8191901
19766,8195407
19767,8197202
19768,8197205
19769,8199701
19770,8199601
19771,8180601
19772,8187302
19773,8188402
19774,8188901
19775,8216001
19776,8218701
19777,8220701
19778,8220501
19779,8220401
19780,8220301
19781,8220101
19782,8227301
19783,8228501
19784,8223301
19785,8227501
19786,8235501
19787,8201801
19788,8204501
19789,8209601
19790,8210101
19791,8212901
19792,8213302
19793,8213901
19794,8214101
19795,8214002
19796,8215001
19797,8215301
19798,8238501
19799,8240201
19800,8241301
19801,8242601
19802,8246801
19803,8247101
19804,8248301
19805,8248001
19806,8248801
19807,8247901
19808,8251101
19809,8251201
19810,8251401
19811,8252901
19812,8253001
19813,8253201
19814,8253501
19815,8257901
19816,8257801
19817,8264601
19818,8264801
19819,8207601
19820,8210802
19821,8202701
19822,8186001
19823,8202301
19824,8260001
19825,8255801
19826,8190101
19827,8202601
19828,8265101
19829,8256001
19830,8189601
19831,8264401
19832,8270501
19833,8271001
19834,8271501
19835,8273401
19836,8282301
19837,8283601
19838,8284301
19839,8284501
19840,8278001
19841,8278201
19842,8278401
19843,8303901
19844,8307202
19845,8367201
19846,10004001
19847,10003701
19848,10003901
19849,10005701
19850,10019301
19851,10020601
19852,10021601
19853,10022102
19854,10023501
19855,10022601
19856,10024702
19857,10024901
19858,10024602
19859,10025802
19860,10025502
19861,10025202
19862,10026401
19863,10026102
19864,10026201
19865,10009001
19866,10012302
19867,10013901
19868,10014302
19869,10014401
19870,10014501
19871,10014601
19872,10014701
19873,10014801
19874,10015001
19875,10015601
19876,10015801
19877,10017601
19878,10017801
19879,10029701
